influencer_ID,followers,avg_likes,avg_comments
inf16344,826325,3395,3762
inf60566,812438,59230,1419
inf94771,113299,27370,1400
inf53857,328026,12729,1771
inf2550,760900,39853,4768
inf59518,38982,83056,2233
inf64384,987432,3540,968
inf32928,478210,16567,4998
inf42243,747970,26804,2776
inf39336,210884,38737,863
inf38988,701408,2257,3288
inf71659,452207,74745,3601
inf68913,561241,78701,2928
inf26861,534415,36854,2747
inf25782,174804,87899,3295
inf50281,185914,30463,762
inf81664,640971,19767,1306
inf19699,886491,17967,2658
inf13843,486077,41447,3396
inf2349,704650,38927,123
inf63323,452808,68572,1384
inf64200,683091,99490,3093
inf9772,166767,52338,2156
inf88681,715037,87314,3752
inf25881,221967,10300,173
inf17081,626494,68803,1129
inf40151,890783,14760,4370
inf92223,575543,48821,2802
inf10331,616781,25770,1541
inf42054,168261,17325,2485
inf57462,733613,24271,1351
inf29277,779574,19774,134
inf97297,336716,22759,1256
inf8298,367330,42514,936
inf32622,696635,10999,1655
inf28140,868812,84596,3556
inf19970,990358,17181,3908
inf49966,342673,83451,1118
inf50775,868856,30985,93
inf98476,943521,85679,2838
inf34142,882811,33039,2936
inf95357,690408,68616,3530
inf94163,209513,7636,973
inf40809,577968,18952,4122
inf34426,458767,97633,4048
inf59944,645740,55845,3356
inf76931,556997,38456,2351
inf70353,718184,46202,538
inf30420,729669,32739,2505
inf1680,687840,24896,4425
inf86726,75225,94059,3730
inf73330,481404,75756,1242
inf4637,756600,99157,3773
inf6962,690884,68485,3576
inf61860,197215,31160,455
inf82694,718223,63084,3917
inf62402,74640,7912,3928
inf95508,952906,32794,2211
inf32095,351408,78630,205
inf18375,143290,31487,2570
inf32279,467910,84917,1804
inf89321,311550,9820,728
inf64061,356415,73164,4338
inf37287,896152,92326,4697
inf35453,736158,82615,889
inf85276,156032,63220,2779
inf47742,515300,95414,3350
inf3507,880903,77741,1559
inf83487,206180,77122,3275
inf77156,47994,50018,1403
inf46594,349847,55846,174
inf74949,956711,47962,3098
inf43441,674181,94017,23
inf17264,975687,55302,695
inf1181,96257,59193,3102
inf22812,576063,2085,4497
inf50595,847952,92019,284
inf80201,948409,5290,2727
inf21112,877882,1487,4335
inf53226,5516,81774,4991
inf28608,739848,87965,1109
inf35186,309203,7199,1729
inf3225,8967,96511,4629
inf49437,217272,40098,2506
inf45851,416092,33080,2779
inf11904,169751,19550,331
inf82340,235768,76853,4780
inf71543,553536,57539,4401
inf77326,102374,17124,1049
inf48799,810985,12345,2250
inf7980,725640,37390,3621
inf1248,736265,4571,634
inf10343,628907,25211,4157
inf27017,327158,5304,661
inf34212,950731,23606,1547
inf4144,546735,9844,539
inf26268,657053,50529,726
inf59513,722067,66876,4508
inf59286,845198,27017,314
inf72954,214421,31248,2975
inf28600,223274,60525,2956
inf69477,347607,97148,4031
inf71662,702359,7874,757
inf16133,234229,39467,1744
inf62576,60821,90577,4479
inf88575,87146,65926,1820
inf99581,158762,63725,36
inf91318,434918,44242,1564
inf48080,494548,24358,3250
inf97186,478240,83124,2093
inf90647,10401,42882,352
inf3016,652176,36663,2958
inf40184,832694,22163,3343
inf83669,555632,24782,1848
inf4811,840319,23277,4033
inf78783,17597,3898,3466
inf87868,56132,46976,942
inf37479,897991,34865,2710
inf12422,482153,74513,4752
inf36454,289156,59346,1977
inf29452,482465,55994,3534
inf80779,793940,10971,203
inf16025,867262,55257,54
inf79169,125395,69487,4818
inf7319,654881,93064,255
inf61125,419317,4401,1605
inf96902,241417,35439,2909
inf69481,412347,89293,4132
inf97577,119162,18228,1216
inf45141,930385,73406,1742
inf62090,653346,18858,3430
inf47818,333322,62122,2694
inf28868,888973,78292,1625
inf13594,842813,11298,1929
inf47694,815909,28712,710
inf43501,642224,3049,2512
inf31618,155042,62497,2148
inf35463,97816,6240,3292
inf75042,880203,81178,1958
inf30303,544249,94232,102
inf58038,830261,1799,3397
inf24044,589826,12803,4554
inf85975,156467,22967,3926
inf34138,495771,39018,2558
inf46536,871321,82355,2116
inf69718,522586,6762,972
inf82309,888134,56062,1733
inf14360,354351,85656,3104
inf51425,348511,38118,2658
inf64742,261987,15409,3174
inf26382,717878,54908,472
inf81647,906155,98096,203
inf9308,83203,60480,3195
inf19410,366130,26160,3917
inf56556,341521,61729,1331
inf8523,554044,5093,2920
inf13803,422655,50838,979
inf5087,123118,59040,945
inf96622,721742,63486,4180
inf84160,794884,10879,3394
inf55603,36301,8786,2380
inf92490,686428,63861,3812
inf30523,61941,59959,29
inf98603,528553,88667,3835
inf99760,364859,73564,3324
inf55458,166957,35390,2916
inf2237,326996,95588,2232
inf47135,74663,80598,502
inf1793,958456,41318,3847
inf78215,954549,21215,2847
inf34072,752266,925,723
inf20146,184719,96099,4624
inf93041,465829,85250,1461
inf76896,7522,76099,3579
inf85865,674740,98419,2332
inf18449,634245,26545,1883
inf66978,646392,57094,3491
inf64868,549530,80296,719
inf6658,826782,8344,4364
inf43718,882441,12482,2649
inf89296,349812,14817,1873
inf39665,253980,37052,2157
inf32723,345390,25775,972
inf49288,685084,95037,14
inf39945,596241,46117,191
inf94988,173880,76903,2335
inf63169,776375,82474,4972
inf49209,374102,12482,1081
inf15624,716463,32488,1043
inf16837,143770,91795,1336
inf73825,33035,6979,1731
inf65633,674035,17210,4352
inf5263,371416,87300,3343
inf72214,381842,348,2665
inf46092,723224,16921,1519
inf9293,666673,92204,2591
inf52372,888517,7953,2125
inf79353,916607,91769,2063
inf27859,190579,22415,3257
inf95021,937694,77137,1503
inf80610,475347,84745,4443
inf99519,314164,30925,2086
inf36057,897972,3340,2714
inf71376,11292,72064,997
inf67415,900123,92812,1695
inf48148,340726,58382,3092
inf46507,192703,43763,3560
inf49904,133409,77948,4354
inf84161,56749,76175,4882
inf67181,782136,48773,2964
inf93518,864761,22787,1671
inf27759,99231,82040,325
inf8157,495080,84020,1779
inf58325,81586,67845,1028
inf12995,294128,10093,3797
inf90413,685797,75153,2982
inf41264,339322,12432,2745
inf75041,669410,13064,3237
inf25783,735664,18863,44
inf61015,861425,88822,4825
inf17434,977100,30376,952
inf62730,21071,37154,4616
inf37687,907910,65709,2275
inf90549,718431,84460,4350
inf77253,627593,81298,1872
inf60916,55851,63467,2863
inf84446,732244,5220,1355
inf80243,552891,3460,4861
inf4199,679743,9144,1600
inf95473,71415,62193,851
inf99085,982584,60323,4385
inf40747,194180,39762,4247
inf23746,658003,45364,4999
inf49449,310935,91378,1550
inf83052,552905,88372,1474
inf53828,165813,84050,2319
inf78818,702393,71048,4209
inf87709,843541,84482,1947
inf17811,416874,82236,3013
inf18693,763072,77518,4070
inf92888,278777,80839,2546
inf31889,731379,9926,112
inf721,844890,14172,4356
inf5217,944927,29752,3780
inf45633,973830,80401,4775
inf66585,750813,54963,495
inf33855,466377,24522,4442
inf24751,431802,61449,2699
inf30775,31365,69767,1395
inf64496,31836,12980,3048
inf35529,810977,43056,3069
inf16049,121787,23530,3148
inf45754,329278,90236,4504
inf14125,93416,46216,859
inf81863,376529,51554,1607
inf58810,379095,98286,2724
inf28285,220831,55888,2570
inf23506,792894,33045,1169
inf32543,591940,22816,4035
inf8189,461188,47704,3648
inf87793,840336,72315,1428
inf24628,152186,20265,4345
inf5346,751186,10562,3374
inf36459,700748,36615,3258
inf19431,14672,23814,3766
inf61785,576429,71064,4454
inf44287,695455,89733,1390
inf9937,399845,20579,1492
inf56667,663214,65985,3601
inf51915,162432,73142,3905
inf44044,277610,96942,3924
inf71637,776200,14406,4673
inf28873,842252,27267,339
inf74749,315410,17442,2274
inf62476,330240,78173,2011
inf69263,357958,10391,2207
inf26097,344357,57883,2883
inf19594,480898,78092,80
inf36135,79807,13890,2564
inf11460,528831,23856,71
inf10804,964221,91434,4209
inf18926,343543,76188,3158
inf20043,605879,9253,3050
inf79983,711278,12108,2107
inf88515,653550,76098,956
inf83532,772205,18234,1968
inf81276,897680,26202,3939
inf19832,853119,18177,2875
inf90688,875292,8521,2622
inf42152,971266,65660,3688
inf42101,283098,48575,4136
inf73571,31270,14316,2965
inf39430,314051,47622,4208
inf50634,29687,54303,3636
inf15913,622839,48493,3308
inf92029,75271,25081,4546
inf37979,719684,91230,841
inf52494,786956,33971,2216
inf39897,796630,80177,2038
inf91525,283489,44380,1859
inf21297,2532,20543,3839
inf52359,662384,60637,1566
inf64554,62242,99275,2734
inf85548,435680,20036,2194
inf90411,584969,23567,4506
inf76146,828608,63928,3532
inf54534,704941,24941,2697
inf50208,41503,70915,2594
inf63527,924968,83116,1569
inf49847,380068,53687,2372
inf46886,250246,47348,4136
inf60281,152808,96385,1159
inf15256,447742,18673,3264
inf64973,773225,95172,3956
inf65614,645956,96710,1304
inf55950,899356,64852,1584
inf67625,770104,99201,1531
inf89248,327146,95981,3631
inf95578,752712,16881,261
inf62435,9376,50780,3140
inf98927,228579,95933,260
inf51444,290668,26108,3733
inf33420,837538,75895,4564
inf79040,997896,79799,2236
inf67376,465623,97643,2850
inf66956,927210,42048,4442
inf11038,24525,94576,715
inf7542,462693,29847,4663
inf62987,960766,9570,379
inf53992,630272,87563,3873
inf23007,5983,92031,3171
inf33658,547701,53256,4981
inf35303,703240,70153,3111
inf5883,85381,31209,2250
inf97864,200023,51073,4575
inf11238,841125,58392,1614
inf99853,228005,9117,1860
inf58412,595380,41288,3429
inf54482,231186,41693,2794
inf35732,86058,43667,1264
inf25996,505254,90548,1879
inf82353,140761,37649,608
inf45080,730391,54624,530
inf946,324673,69330,2502
inf36519,720050,49263,2044
inf77970,817460,79652,1296
inf1789,432459,78850,3311
inf61058,772920,74741,4080
inf32512,150671,78390,2468
inf41032,920712,21983,1288
inf44103,938941,61610,3681
inf92026,919542,86208,1032
inf13115,617552,46747,2652
inf91509,618257,52516,198
inf80629,558032,57033,3867
inf24302,39237,5422,2930
inf7380,685494,15871,4559
inf50610,746461,28613,1228
inf79303,697142,8085,785
inf42249,563388,18262,4050
inf72219,873425,88282,1953
inf97566,601460,60367,999
inf20622,831154,45097,1063
inf92273,34157,26912,2370
inf12691,719980,37761,1841
inf90323,927328,20609,3761
inf57643,349207,47762,4860
inf3602,81102,46272,266
inf37042,145670,67031,3858
inf63935,923963,70956,711
inf24208,397076,93968,2856
inf51255,507343,39555,2447
inf72609,318023,30065,3960
inf69136,372554,27440,788
inf59103,993444,43436,2713
inf50168,100420,26111,747
inf24258,369708,51809,1903
inf13169,671397,33413,2969
inf10881,237545,20746,3032
inf68884,664333,17591,3991
inf65657,430459,18031,4393
inf14355,522727,45364,3295
inf19441,405271,80088,3266
inf64328,690438,53310,1689
inf71635,186079,56280,2432
inf82920,441163,91464,1160
inf55228,277212,34653,1849
inf95117,621529,10930,1403
inf22214,382150,26779,2533
inf30156,719596,9750,823
inf59310,691967,61773,1205
inf3147,37035,39755,918
inf42483,883193,65600,2861
inf27804,659565,89482,3859
inf60929,878961,10360,3649
inf85822,576419,79844,968
inf66951,640557,76296,622
inf96551,290135,26874,67
inf91517,997090,47053,3583
inf91835,144821,61540,1065
inf60819,813237,40344,865
inf31318,370322,39688,1511
inf51709,392845,3773,4412
inf61171,350402,56673,854
inf22807,22536,76046,3938
inf20273,885235,60390,3810
inf55552,672514,64487,2621
inf35101,553587,29854,2122
inf72597,510208,59859,965
inf6992,260438,64386,2530
inf98689,911720,73980,2961
inf14459,866792,66843,3592
inf51270,44436,19133,3390
inf15815,74601,24900,4424
inf76414,339829,83124,3115
inf60882,872012,17239,4372
inf5788,474918,90180,4479
inf24038,554616,57766,1724
inf48117,532014,7835,4607
inf77836,50157,55903,2555
inf27394,374938,4173,3851
inf51137,884876,63231,4988
inf63976,286501,60356,3029
inf18270,797177,57402,1766
inf82864,981442,93052,4623
inf27530,50999,64167,2652
inf92044,259375,68103,309
inf13152,632036,90478,2732
inf47322,78213,13090,3635
inf86181,44871,68375,757
inf86667,935303,37782,4947
inf75926,500381,94934,375
inf44547,638705,37787,2424
inf78024,919729,18872,3586
inf17606,541027,88680,3475
inf81653,194329,83341,2427
inf99529,942939,10102,4737
inf40552,19340,5784,4556
inf41837,87967,48450,2373
inf80428,210847,37822,2563
inf56376,190439,24608,3348
inf32244,846242,99187,2158
inf96040,718297,88325,4920
inf12690,915217,95104,3459
inf56546,488758,84240,2877
inf12340,808400,31633,1933
inf57491,78156,93377,3807
inf4734,131351,85871,3108
inf61488,509319,66933,3882
inf11062,163434,50210,3960
inf40591,218418,66011,2259
inf26648,816319,40068,335
inf77521,232858,96726,254
inf76180,900148,4274,2269
inf33983,882455,99395,3473
inf63274,452332,6821,2335
inf23499,785402,48362,4719
inf75363,757996,13733,292
inf31526,708883,8493,2183
inf60087,825501,14854,3288
inf87683,992441,24225,3899
inf18967,89757,39805,633
inf35662,808093,91744,4952
inf92815,9802,67403,2749
inf80511,514279,58159,4596
inf17296,541479,98814,1598
inf32859,781637,82858,4253
inf62482,471746,54065,2133
inf53246,541876,1770,4872
inf57861,121097,96842,1388
inf37613,291678,84651,3791
inf47584,465512,64572,2373
inf77963,446113,79317,2872
inf4282,706860,44366,1070
inf18153,801757,99689,2204
inf2925,806175,32557,4249
inf58501,66749,16641,1084
inf92181,509101,23014,1713
inf84547,351809,88362,18
inf52132,40800,77777,4735
inf84635,302888,66006,1516
inf47365,214406,57298,3536
inf80238,659464,35426,1391
inf21592,905064,87691,3188
inf51882,224617,67213,4789
inf96072,783510,17354,2936
inf13794,907126,14466,4993
inf80969,693665,77548,3723
inf65933,114290,81064,2790
inf39201,856692,19220,2484
inf54159,512637,49650,2002
inf703,109940,17831,4510
inf77039,86895,30177,2291
inf88141,264116,58677,2174
inf81590,49617,98387,3898
inf27700,584776,69489,4871
inf67333,793561,11505,4527
inf69698,262633,14067,3734
inf11817,977778,59071,2934
inf40662,498074,93420,280
inf37968,148139,96583,1604
inf30163,644780,78126,4015
inf25083,365777,88884,1490
inf63913,175776,56716,1428
inf2308,885200,25109,715
inf11078,167562,2710,184
inf94869,715321,77038,1740
inf51125,84521,99687,2032
inf78465,118302,7598,679
inf57008,959976,36872,935
inf47736,758320,89260,3476
inf9368,865950,72762,2265
inf86161,521359,74306,3355
inf66483,54826,2877,2098
inf99880,449055,69672,2888
inf28809,192945,33497,2519
inf10480,364334,69441,3032
inf49352,669878,26044,4225
inf61657,555533,12612,4744
inf74112,372210,45972,3695
inf22393,144775,67378,741
inf2774,834487,88419,1779
inf44058,156702,39871,4330
inf48383,274087,63151,30
inf45439,263225,53776,2658
inf17781,276877,20026,1812
inf49570,765723,66818,2188
inf70662,88535,47838,4207
inf13073,700495,19183,4923
inf53400,379102,56097,2486
inf51309,570824,98323,384
inf26946,702477,33413,2216
inf24987,627816,44148,2500
inf23142,129993,10948,2259
inf29170,94120,484,4310
inf67007,279203,33315,4217
inf92474,743118,73762,131
inf85155,190356,90563,4887
inf49386,366656,37976,2366
inf89890,469502,98769,3150
inf44394,69866,46336,4634
inf87843,532113,60206,4731
inf58139,678826,95163,1832
inf25255,148215,64336,3213
inf23674,535561,55862,4243
inf41813,719096,99801,2362
inf86622,599249,44017,4740
inf64005,706580,96774,2518
inf13142,167305,36068,1102
inf67597,639805,52938,727
inf71963,914165,39592,1897
inf8548,939796,24132,2692
inf26594,435720,72792,4412
inf40241,707133,9228,973
inf38964,140082,57792,2493
inf26295,370651,53420,2023
inf62254,524662,71095,1206
inf71271,576395,91383,4290
inf59309,71486,79245,1936
inf32729,201886,86103,1973
inf88843,706485,13607,2483
inf40845,202707,73906,142
inf35442,129798,81399,2485
inf21407,203682,32941,3478
inf86501,954533,50669,3362
inf25530,453385,92928,1394
inf48491,329734,14549,3874
inf5532,779493,53928,4704
inf97983,137997,23357,4988
inf1875,559296,19059,115
inf94998,12878,11090,4613
inf81536,233756,4737,4555
inf34782,298992,83204,4346
inf28417,904533,88959,4534
inf88408,321596,99212,3181
inf47981,395302,50430,4329
inf92581,701703,60174,3253
inf33082,621473,83058,1050
inf3534,751230,9340,196
inf52307,580255,37541,2241
inf75948,706681,81213,2232
inf89073,240756,72463,1142
inf89311,368362,43571,4844
inf23126,227325,76757,1616
inf38342,347653,49909,1350
inf5821,959671,37963,4306
inf2146,26559,67421,830
inf94894,842458,97909,1894
inf11755,394056,88503,2445
inf36440,753798,65096,458
inf29499,494915,16238,2973
inf16208,349405,82531,113
inf88571,724642,64688,3758
inf19949,752564,85536,2539
inf59128,227898,23950,533
inf41328,788627,72692,4612
inf51054,170455,1181,577
inf58606,589682,50893,4303
inf13505,141302,66939,3269
inf23891,677381,97705,4219
inf79821,952295,74893,3674
inf36311,516405,81358,4008
inf15722,295786,29698,4933
inf36207,388606,64635,421
inf8490,439963,7679,2236
inf16478,263128,13435,4233
inf74925,841237,9005,2328
inf33122,946615,51615,2697
inf42956,489830,44015,4951
inf59438,493480,4442,4140
inf72979,782472,73796,3337
inf37033,520657,96827,1376
inf95178,69768,5503,3043
inf42922,817461,16169,3574
inf53715,847185,92183,3358
inf13020,745974,21165,1585
inf51470,668292,61641,4062
inf21912,874778,11131,1201
inf41664,53684,37258,326
inf41481,450024,56346,3312
inf33605,326689,24615,4495
inf64770,909531,50238,4476
inf37106,298420,28678,1051
inf12487,517576,37929,1149
inf48682,413929,97114,4004
inf69993,737034,82492,2096
inf14140,814287,95669,4481
inf63424,748162,58997,3038
inf8203,811927,99125,2974
inf31558,276364,18946,1055
inf77484,181634,1513,2134
inf46996,216116,15978,3465
inf69157,901428,63792,3497
inf44608,246196,85788,4766
inf6455,465462,73652,598
inf48852,703051,47000,2557
inf24328,545481,48587,3549
inf72351,144352,27937,14
inf94689,830643,14573,222
inf32681,324970,63180,3306
inf28954,870757,92424,280
inf15726,336830,55589,4952
inf14505,261440,26384,2539
inf17689,542028,75154,4624
inf89019,594868,39883,663
inf20580,632359,54121,2769
inf92230,615564,29136,396
inf29974,342293,94131,3555
inf40679,540910,16535,1729
inf97449,199459,46939,4183
inf51158,710861,42028,1037
inf12108,599411,26890,273
inf48651,492358,94131,1034
inf97170,734603,10250,493
inf66907,829452,74487,1970
inf98649,90966,93633,4267
inf4516,797948,57013,3328
inf26934,154552,42181,3867
inf67842,41284,52675,3803
inf9084,881432,40432,2385
inf80722,532373,99739,514
inf60606,429332,16050,3235
inf60977,164153,40139,4379
inf98988,394512,43305,4230
inf45545,240949,9126,3228
inf46231,618195,17979,4067
inf73052,197527,68323,573
inf22525,410336,74220,116
inf30769,657334,91766,3268
inf12258,904923,19790,4997
inf3185,655801,47160,2875
inf98996,407139,48437,904
inf47622,250296,92756,1383
inf50078,23783,77577,2199
inf46897,342434,58842,3857
inf1291,956614,37623,131
inf34346,627618,50283,953
inf94978,991076,88750,4499
inf12002,401706,97194,3926
inf63410,461751,48273,3072
inf61494,215525,21705,1816
inf22199,772835,73911,3371
inf95645,368917,87862,980
inf19748,869859,6545,2132
inf13943,210633,32873,1856
inf95994,215472,73500,3817
inf85922,340197,92902,243
inf73460,362626,83863,1783
inf65478,758369,56134,736
inf91486,570596,54629,607
inf85095,561320,33996,4894
inf54367,360403,7336,4652
inf80257,844118,37643,4012
inf22492,574392,41966,4522
inf28575,351816,53080,4113
inf70769,942047,50015,1160
inf1410,685647,89469,3763
inf85751,271146,95879,1382
inf63613,673267,26622,606
inf76770,442116,94843,2709
inf78040,584200,25082,1896
inf47354,242731,61805,3675
inf70631,544364,22285,1151
inf83504,460796,18230,1952
inf42487,94133,81868,4654
inf43068,184406,80154,4656
inf10834,6577,8057,172
inf88467,721195,64903,32
inf8491,912612,85277,4302
inf83010,53585,33665,4670
inf25008,614517,96111,1565
inf52878,646458,21841,2048
inf31577,865250,69277,2061
inf29596,827949,18358,2598
inf24894,46606,87800,1487
inf16346,210137,48043,4714
inf95846,715904,6549,954
inf21871,24404,30780,4021
inf84523,902559,35173,2457
inf60823,11468,67221,3763
inf36757,656904,82713,59
inf50028,417637,26693,663
inf35850,368554,8673,2871
inf50351,487713,78002,1870
inf68303,809494,95009,2427
inf62685,853718,12169,906
inf41117,696896,754,333
inf34695,577424,87289,2078
inf56038,932883,95533,2666
inf89840,215997,94574,920
inf39365,747317,7415,584
inf72748,136103,32158,1787
inf83244,204537,34447,1073
inf5713,647238,27521,1884
inf40487,221649,12674,3343
inf32046,204379,25466,2502
inf80145,2282,84286,2274
inf6351,649456,18036,1431
inf8876,563473,9815,3304
inf25265,151250,54192,280
inf38877,976657,75125,3523
inf21338,174795,55029,3071
inf46978,19936,78397,630
inf84959,143763,69865,3050
inf55709,672118,19023,4708
inf47917,65065,78741,3747
inf21269,442174,56763,2335
inf52002,773904,29637,2087
inf90625,116190,29718,420
inf28641,357035,22567,3974
inf79086,202800,60975,1920
inf4093,788019,72916,3862
inf7207,976039,29269,1567
inf80508,111520,91547,3580
inf6073,845052,76498,4040
inf92258,537420,22544,4168
inf93335,13497,82829,1403
inf39433,827083,54420,3617
inf68288,675184,89496,1348
inf76942,70066,91282,4461
inf88953,34026,78284,2016
inf98186,480796,5286,3666
inf6580,544898,30686,1693
inf95960,72678,67910,696
inf86668,76111,40316,2399
inf19177,340233,60910,2059
inf82804,702781,12888,3082
inf86242,170731,15346,808
inf44060,821099,44018,3866
inf57665,880794,29664,678
inf81849,438435,47084,3612
inf91701,556418,72291,4559
inf39384,275582,91738,869
inf61093,492542,1682,1186
inf76443,199726,19343,2646
inf39690,600911,44204,2183
inf98472,46498,8414,346
inf52748,532540,24369,1131
inf36833,979768,4504,4357
inf15723,516518,41695,1972
inf43567,949758,2710,214
inf28128,488800,5553,986
inf76379,983267,89640,1950
inf63537,534286,96208,3746
inf55384,451207,7900,2978
inf34385,4543,68541,176
inf57970,851984,21523,3723
inf96032,915063,66808,2294
inf10455,979534,85304,4540
inf53974,387623,68778,3120
inf98111,917818,77454,1397
inf95104,599683,13673,3557
inf81608,719765,76112,3003
inf98560,961277,8542,2662
inf93887,648641,26238,441
inf74402,144943,48211,4785
inf78681,245646,18248,2192
inf84760,48548,95335,1755
inf4339,305214,95768,3877
inf67037,287235,68553,2509
inf70171,35388,99184,3429
inf35175,354435,75258,1793
inf73919,834427,72950,1667
inf64190,132307,50675,3704
inf26073,49648,34540,1076
inf73744,544623,43596,2319
inf25422,714708,36043,4539
inf34775,976111,21841,3147
inf44145,783586,48594,1618
inf33970,384075,3284,2599
inf46907,138090,58222,2940
inf54940,965814,99457,287
inf1640,947369,65479,556
inf85041,424037,63423,2295
inf25544,175823,11954,4915
inf97223,740846,20575,790
inf45790,703080,89483,4195
inf16527,819441,84181,3902
inf12217,682509,39616,1723
inf54806,775886,71284,3094
inf21949,690126,25426,1074
inf81295,534021,11757,3901
inf49500,140674,68357,2229
inf81358,43670,82778,3895
inf39392,324227,58784,4587
inf74572,902112,43598,4420
inf81524,476318,41986,707
inf48428,634437,34965,3680
inf4302,756111,57486,1925
inf14674,362548,54915,3791
inf64537,764227,31905,2741
inf38190,399952,40714,933
inf2131,492036,82215,2019
inf86981,631185,66267,3315
inf42253,504679,66105,4239
inf68067,25107,85581,764
inf63098,708561,99947,4248
inf24386,312890,7887,487
inf78097,683735,6145,3042
inf70916,414469,60583,2726
inf73526,955263,33874,1730
inf65322,194148,97395,4971
inf8599,516956,43509,3666
inf65053,255385,95506,1849
inf29548,532501,8057,904
inf45886,844996,18325,379
inf67523,486237,55820,715
inf76255,961541,22087,3574
inf88399,386387,58243,4420
inf322,879338,79776,4667
inf93868,825051,87298,2772
inf5183,589398,36311,1094
inf11766,3765,96471,4343
inf51487,698527,6993,2346
inf99162,470296,95693,557
inf54984,886312,29930,4229
inf37083,832062,46086,344
inf57300,799638,98180,1898
inf46020,407676,38886,1007
inf33351,814310,70924,1421
inf71518,964010,46731,2208
inf23602,325078,28735,3945
inf25860,492338,37431,161
inf84378,25729,13808,3270
inf66717,207321,93937,3212
inf65824,107015,12404,48
inf34904,151651,92687,1379
inf64070,168129,94013,3446
inf61907,477490,35996,4891
inf21970,5522,55879,1224
inf25134,573569,37026,394
inf33719,334019,85926,236
inf56510,421296,30020,3272
inf51729,196149,63015,756
inf95208,883058,9393,3723
inf91551,526428,9080,4431
inf73580,865020,28710,4723
inf29934,285501,37466,2043
inf18283,956759,29335,3719
inf79966,495226,19638,553
inf20916,286648,97657,1998
inf99005,877170,97593,439
inf23300,457770,84118,837
inf417,59871,2541,4308
inf37866,952562,27630,1657
inf93349,2985,78223,1989
inf37609,643584,46422,145
inf19574,385325,66109,3560
inf36750,683501,70622,3297
inf28772,692332,88156,3282
inf11311,688823,87295,436
inf44737,880334,18351,1829
inf82439,913786,23946,375
inf3863,123788,78498,554
inf76809,983961,55127,3050
inf93014,956681,80287,3393
inf1296,685106,4237,3169
inf34656,506818,4221,3721
inf60831,751387,80127,3135
inf89956,791776,69093,2832
inf30812,682153,44324,1576
inf48572,195251,48950,3160
inf87489,42304,64134,442
inf35985,504793,21483,2542
inf54743,44937,15073,1473
inf98021,865831,3162,1083
inf25194,570505,55397,2209
inf14330,198298,11017,1184
inf24500,933893,1583,282
inf97811,639243,7506,1996
inf25622,218789,91849,1342
inf43050,193375,9449,480
inf37062,196619,47661,2259
inf28489,351404,88334,188
inf69772,412068,57416,4990
inf49588,476255,40349,2103
inf83920,167086,32335,2101
inf7061,2051,15713,1058
inf59692,929027,36225,2238
inf91492,559862,23932,3301
inf41546,108412,10737,2018
inf90438,457037,78601,1245
inf62820,209168,35138,4855
inf97630,864408,75243,3706
inf9583,634609,43060,2863
inf44962,262021,86174,267
inf32542,773092,88443,429
inf36238,834211,25448,979
inf14339,498393,37968,680
inf41359,642371,23282,1525
inf61235,287695,63877,1629
inf35906,583439,64803,3482
inf63752,162238,41141,390
inf94908,102303,12118,3604
inf17579,974731,84340,1774
inf72413,967918,85691,1415
inf48263,430084,86080,4361
inf430,935933,66812,3181
inf34292,306167,34724,1345
inf59346,44520,9135,2068
inf10895,282787,54084,4431
inf76286,205939,64767,786
inf54348,919393,21390,3964
inf79138,770527,36754,1840
inf84553,515592,77497,717
inf46735,785946,53894,3134
inf37577,171956,46380,3906
inf61455,921565,10356,3050
inf58942,745288,51328,4893
inf32083,829035,68417,3035
inf86120,972533,67534,53
inf10244,837002,84517,891
inf92818,164001,55393,4723
inf1031,39765,86132,1843
inf23908,168596,93458,2004
inf21365,823196,43364,1013
inf61981,108127,94604,3120
inf28121,353195,27588,1495
inf38909,631004,90468,3737
inf44741,633068,54599,2828
inf62114,68713,84837,4237
inf78718,1448,62602,4367
inf24729,311894,19355,2673
inf99192,914791,24267,3608
inf77572,309296,76094,2790
inf8229,611885,86360,1729
inf7291,781277,11089,1782
inf34047,222714,41734,4855
inf92046,847531,2860,460
inf76474,713019,93250,3912
inf36121,620657,45471,3099
inf44286,352556,85808,2051
inf31069,396750,52069,3639
inf8216,96761,29095,3010
inf83678,554882,29814,1105
inf41978,7499,37577,2087
inf12047,612524,99806,3383
inf13978,735665,28102,3847
inf74270,671990,70061,1214
inf14197,144572,47727,3687
inf95886,739608,94977,3243
inf77690,829805,95828,4305
inf32341,795171,84661,1182
inf89147,702376,53228,3117
inf51742,941173,16494,3583
inf80994,939784,44446,4731
inf11098,376595,83775,1628
inf23812,823849,18425,1073
inf19385,873183,35061,3103
inf90068,730499,59833,192
inf44466,805462,48229,2636
inf41758,618600,81631,513
inf73365,459814,98530,1143
inf54215,254618,34947,3618
inf35582,674161,63114,2970
inf96358,549863,78346,4048
inf72946,36280,169,1042
inf26451,457319,70732,2515
inf14033,690317,98570,1988
inf63019,744074,58604,894
inf66242,191850,18326,65
inf14087,750037,38227,4813
inf99058,61548,45636,2545
inf63217,958809,32709,1923
inf83902,46269,83075,1502
inf42098,866976,92236,3187
inf45156,319948,84441,3987
inf30588,898465,5449,758
inf82225,469426,74584,4789
inf19446,907740,34695,4714
inf1221,861120,26075,4556
inf92145,246069,39472,2097
